frequency,date,region,usd_flow,tonnes_demand
Weekly,2020-08-28,Europe,397608839.4300000072,8.18365069
Weekly,2020-08-28,Asia,83041628.099999994,1.3920356
Weekly,2020-08-28,Other,14235190,0.3648508
Weekly,2020-09-04,North America,501554790.2400000095,5.91518199
Weekly,2020-09-04,Europe,658460929.3199999332,9.12473203
Weekly,2020-09-04,Asia,210603841.5600000024,3.47000049
Weekly,2020-09-04,Other,50354264.9399999976,0.82373018
Weekly,2020-09-11,North America,144203115.900000006,0.96055224
Weekly,2020-09-11,Europe,453632513.8799999952,6.65664842
Weekly,2020-09-11,Asia,85032795.9699999988,1.3073235
Weekly,2020-09-11,Other,12370600,-0.0593723
Weekly,2020-09-18,North America,836220421.3500000238,13.61075299
Weekly,2020-09-18,Europe,572034164.2099999189,9.683792
Weekly,2020-09-18,Asia,-39908502.3200000003,-0.67712302
Weekly,2020-09-18,Other,8875640,0.23859659
Weekly,2020-09-25,North America,492193980,5.51279386
Weekly,2020-09-25,Europe,259774703.9399999976,-0.16567857
Weekly,2020-09-25,Asia,8213095.4799999995,0.13448551
Weekly,2020-09-25,Other,-20793030,-0.64746209
Weekly,2020-10-02,North America,928092894.1399999857,17.94145657
Weekly,2020-10-02,Europe,609023558.3500000238,11.89033916
Weekly,2020-10-02,Asia,324411744.2599999905,5.0760156
Weekly,2020-10-02,Other,-42763583.6600000039,-0.53866677
Weekly,2020-10-09,North America,-87909538.7100000083,0.07573295
Weekly,2020-10-09,Europe,488991173.2699999809,8.6804518
Weekly,2020-10-09,Asia,-9070186.120000001,-0.17569492
Weekly,2020-10-09,Other,-865000,0.00967028
Weekly,2020-10-16,North America,367088916.7700000405,4.43532065
Weekly,2020-10-16,Europe,54931127.8299999982,0.29740219
Weekly,2020-10-16,Asia,1336515.9099999999,0.00413086
Weekly,2020-10-16,Other,14349820,0.20683311
Weekly,2020-10-23,North America,-413144830,-6.25736283
Weekly,2020-10-23,Europe,291293766.1399999857,7.02370435
Weekly,2020-10-23,Asia,-39409426.349999994,-0.66034035
Weekly,2020-10-23,Other,12940700,0.28313642
Weekly,2020-10-30,North America,-296543145.0199999809,-6.3551006
Weekly,2020-10-30,Europe,433044847.5099999905,4.05369012
Weekly,2020-10-30,Asia,37190734.5799999982,0.48763744
Weekly,2020-10-30,Other,-129477526.3500000089,-2.3410409
Weekly,2020-11-06,North America,467324569.8199999928,9.42936017
Weekly,2020-11-06,Europe,-37835744.0500000045,3.38350628
Weekly,2020-11-06,Asia,55415152.25,0.91221878
Weekly,2020-11-06,Other,-829060,0.31252427
Weekly,2020-11-13,North America,-1488894249.5599999428,-26.07385343
Weekly,2020-11-13,Europe,-545635279.75,-10.78056342
Weekly,2020-11-13,Asia,6273203.5800000001,0.0700807
Weekly,2020-11-13,Other,-1537000,-0.02026394
Weekly,2020-11-20,North America,-1071860600,-18.16753563
Weekly,2020-11-20,Europe,-561983301.7800000906,-8.94347388
Weekly,2020-11-20,Asia,13104186.2899999991,0.21260603
Weekly,2020-11-20,Other,675400,-0.029705
Weekly,2020-11-27,North America,-1573565900,-26.31315891
Weekly,2020-11-27,Europe,-1707829930.1300001144,-27.81372775
Weekly,2020-11-27,Asia,-77935927.4100000113,-1.34169857
Weekly,2020-11-27,Other,-86875766.5400000066,-1.48129682
Weekly,2020-12-04,North America,-1266836394.1099998951,-22.64820335
Weekly,2020-12-04,Europe,-742107449.6999999285,-10.06135252
Weekly,2020-12-04,Asia,-113889008.299999997,-2.6734312
Weekly,2020-12-04,Other,-48383636.7700000033,-0.86664849
Weekly,2020-12-11,North America,99869369.7199999988,1.48819166
Weekly,2020-12-11,Europe,-65997690.9300000072,-1.73697464
Weekly,2020-12-11,Asia,-107651150.6199999899,-1.81540916
Weekly,2020-12-11,Other,-1110200,-0.03598881
Weekly,2020-12-18,North America,-704705667.5,-10.74768914
Weekly,2020-12-18,Europe,93063348.4899999946,3.44320067
Weekly,2020-12-18,Asia,-12945471.879999999,-0.24252267
Weekly,2020-12-18,Other,-13068200,-0.04452832
Weekly,2020-12-25,North America,15986472.7000000011,0.83423729
Weekly,2020-12-25,Europe,-21415665.6600000001,-1.1998955
Weekly,2020-12-25,Asia,-9842526.8900000006,-0.1760402
Weekly,2020-12-25,Other,30837600,0.46651114
Weekly,2021-01-01,North America,292428719.4300000072,4.15644975
Weekly,2021-01-01,Europe,55426868.450000003,0.7080947
Weekly,2021-01-01,Asia,41619148.5399999991,0.65622444
Weekly,2021-01-01,Other,14905549.4500000011,0.13798247
Weekly,2021-01-08,North America,995680883.2000000477,15.97447972
Weekly,2021-01-08,Europe,583903512.3400000334,9.67628525
Weekly,2021-01-08,Asia,-117624111.099999994,-1.9262836
Weekly,2021-01-08,Other,81792120,1.99781092
Weekly,2021-01-15,North America,-119499530,-2.07986126
Weekly,2021-01-15,Europe,737798943.2300000191,11.2529099
Weekly,2021-01-15,Asia,35757001.700000003,0.59055888
Weekly,2021-01-15,Other,37431250,0.27997009
Weekly,2021-01-22,North America,-310249249.1999999881,-5.39159523
Weekly,2021-01-22,Europe,-119669892.8700000048,-1.01535318
Weekly,2021-01-22,Asia,63761699.049999997,1.06740786
Weekly,2021-01-22,Other,11212100,-0.07099332
Weekly,2021-01-29,North America,-861860161.4599999189,-14.66919913
Weekly,2021-01-29,Europe,139019378.5,1.38874468
Weekly,2021-01-29,Asia,36996932.200000003,0.51247272
Weekly,2021-01-29,Other,51489721.0900000036,0.46082465
Weekly,2021-02-05,North America,-172162000,-2.75383615
Weekly,2021-02-05,Europe,236529294.2599999905,2.71554417
Weekly,2021-02-05,Asia,57132703.6000000015,0.94723991
Weekly,2021-02-05,Other,8023999.9999999991,0.81831565
Weekly,2021-02-12,North America,-793925002.4000000954,-13.41624201
Weekly,2021-02-12,Europe,-451321037.3399999738,-5.90830802
Weekly,2021-02-12,Asia,52016199.299999997,0.87623684
Weekly,2021-02-12,Other,742200,0.06447179
Weekly,2021-02-19,North America,-906105472,-15.77857048
Weekly,2021-02-19,Europe,-437604142.9499999881,-7.99616878
Weekly,2021-02-19,Asia,98714382.2599999905,1.70903319
Weekly,2021-02-19,Other,-10201100,-0.3843883
Weekly,2021-02-26,North America,-2195232293.9099998474,-38.43927473
Weekly,2021-02-26,Europe,-400808947.75,-9.76888651
Weekly,2021-02-26,Asia,387839567.1100000143,6.56149658
Weekly,2021-02-26,Other,-25495822.5399999991,-0.88437071
Weekly,2021-03-05,North America,-1873022692.4000000954,-33.99460344
Weekly,2021-03-05,Europe,-1393531707.4699997902,-28.04991667
Weekly,2021-03-05,Asia,205886532.9399999976,3.6497943
Weekly,2021-03-05,Other,-6335800,0.21675104
Weekly,2021-03-12,North America,-975833014.3999999762,-17.541441
Weekly,2021-03-12,Europe,-280177330.3700000048,-4.37952876
Weekly,2021-03-12,Asia,103384697.9599999934,1.87848606
Weekly,2021-03-12,Other,-23327362.7899999991,0.01592646
Weekly,2021-03-19,North America,70621800,1.15062769
Weekly,2021-03-19,Europe,-283322651.7400000095,-5.55379129
Weekly,2021-03-19,Asia,33645788.6000000015,0.56756679
Weekly,2021-03-19,Other,-6533700,-0.40986381
Weekly,2021-03-26,North America,-886827333.6000000238,-16.33119306
Weekly,2021-03-26,Europe,-450443631.1399999857,-10.3348659
Weekly,2021-03-26,Asia,-4960652.8200000003,-0.09442784
Weekly,2021-03-26,Other,-22451400,-0.64822636
Weekly,2021-04-02,North America,-377016296.1600000262,-6.91775795
Weekly,2021-04-02,Europe,-256244963.2700000405,-4.80805805
Weekly,2021-04-02,Asia,75867136.0099999905,1.21252861
Weekly,2021-04-02,Other,-7834870.8900000006,-0.02325438
Weekly,2021-04-09,North America,-482761923.8600000143,-8.62910336
Weekly,2021-04-09,Europe,280146600.8400000334,6.78805799
Weekly,2021-04-09,Asia,2934511.1099999999,0.04138644
Weekly,2021-04-09,Other,3274520,-0.01352533
Weekly,2021-04-16,North America,-502963609.969999969,-8.96120377
Weekly,2021-04-16,Europe,73175338.0300000012,2.38579076
Weekly,2021-04-16,Asia,-38310647.7700000033,-0.70263251
Weekly,2021-04-16,Other,1989030,0.11158277
Weekly,2021-04-23,North America,17008200,0.22298714
Weekly,2021-04-23,Europe,102920548.1700000018,3.25081361
Weekly,2021-04-23,Asia,-38710525.3599999994,-0.66725338
Weekly,2021-04-23,Other,5713500,0.16977216
Weekly,2021-04-30,North America,-350573402.0899999738,-6.20885075
Weekly,2021-04-30,Europe,228792428.1699999869,3.24085513
Weekly,2021-04-30,Asia,69254320.5700000077,1.03879806
Weekly,2021-04-30,Other,3293591.5900000003,-0.17974436
Weekly,2021-05-07,North America,547834900,9.28744427
Weekly,2021-05-07,Europe,98018677.1099999994,4.0671202
Weekly,2021-05-07,Asia,-6738492.0700000003,-0.12768614
Weekly,2021-05-07,Other,-40554690,-0.53928787
Weekly,2021-05-14,North America,262899576.0000000298,4.38682701
Weekly,2021-05-14,Europe,658266892.5399999619,11.19982479
Weekly,2021-05-14,Asia,-117453952.049999997,-1.99369562
Weekly,2021-05-14,Other,-28109200,-0.54355014
Weekly,2021-05-21,North America,1055828724,17.46230728
Weekly,2021-05-21,Europe,326087760.6799999475,5.67741495
Weekly,2021-05-21,Asia,-21086073.1900000013,-0.3635319
Weekly,2021-05-21,Other,-22522090,-0.45051138
Weekly,2021-05-28,North America,155334908,2.41151385
Weekly,2021-05-28,Europe,526109354.0099999309,9.18683748
Weekly,2021-05-28,Asia,-50401416.5300000012,-0.83235256
Weekly,2021-05-28,Other,17785000,0.48110573
Weekly,2021-06-04,North America,178539683.4300000072,2.69548346
Weekly,2021-06-04,Europe,-220793532.5500000119,-4.12839729
Weekly,2021-06-04,Asia,-95685029.099999994,-1.59655634
Weekly,2021-06-04,Other,3454716.9000000004,0.11375199
Weekly,2021-06-11,North America,236497510.849999994,3.70038371
Weekly,2021-06-11,Europe,41282194.6099999994,-0.07466119
Weekly,2021-06-11,Asia,-6220049.8200000003,-0.10575542
Weekly,2021-06-11,Other,-8389693.3900000006,-0.44652268
Weekly,2021-06-18,North America,554554644.8500000238,9.13971777
Weekly,2021-06-18,Europe,-246384955.8100000024,-8.36797368
Weekly,2021-06-18,Asia,-21451434.7800000012,-0.36943949
Weekly,2021-06-18,Other,-346126.94,-0.02825879
Weekly,2021-06-25,North America,-497234700,-8.61890415
Weekly,2021-06-25,Europe,-34698494.3999999985,-0.15480994
Weekly,2021-06-25,Asia,116885387.9600000083,2.02331946
Weekly,2021-06-25,Other,-25537410,-0.51263927
Weekly,2021-07-02,North America,55027906.3100000024,1.0688024
Weekly,2021-07-02,Europe,-86080938.5900000036,-2.45443794
Weekly,2021-07-02,Asia,179196913.6399999857,3.01902642
Weekly,2021-07-02,Other,11008294.6300000008,0.18102574
Weekly,2021-07-09,North America,-91684906.5900000036,-1.876221
Weekly,2021-07-09,Europe,500887340.8499999642,9.36676316
Weekly,2021-07-09,Asia,101178339.3900000006,1.7351623
Weekly,2021-07-09,Other,-2957800,-0.14638554
Weekly,2021-07-16,North America,-654012174.0700000525,-11.53193544
Weekly,2021-07-16,Europe,417848758.5400000215,5.79529327
Weekly,2021-07-16,Asia,-56222725.8400000036,-0.95693751
Weekly,2021-07-16,Other,-1274400,0.03756413
Weekly,2021-07-23,North America,51472900,0.75707284
Weekly,2021-07-23,Europe,-45474994.7400000021,-1.11368457
Weekly,2021-07-23,Asia,1889552.51,0.02239467
Weekly,2021-07-23,Other,15171470,0.01274046
Weekly,2021-07-30,North America,468555959.3700000048,7.79277995
Weekly,2021-07-30,Europe,217118299.6299999952,5.67654153
Weekly,2021-07-30,Asia,-36745205.2399999946,-0.61643277
Weekly,2021-07-30,Other,346714.22,0.05188622
Weekly,2021-08-06,North America,-350925900,-6.20153324
Weekly,2021-08-06,Europe,241159343.8199999928,2.26199365
Weekly,2021-08-06,Asia,-36804560.8099999949,-0.63352029
Weekly,2021-08-06,Other,7053200,0.01094531
Weekly,2021-08-13,North America,-219914842.9699999988,-4.14943147
Weekly,2021-08-13,Europe,94476952.2800000012,2.04269077
Weekly,2021-08-13,Asia,220344687.9399999976,3.88573198
Weekly,2021-08-13,Other,9883833.5199999996,0.42563372
Weekly,2021-08-20,North America,-715606900,-13.14587408
Weekly,2021-08-20,Europe,342798244.4099999666,4.60200109
Weekly,2021-08-20,Asia,34361718.7899999991,0.59369003
Weekly,2021-08-20,Other,-30858200,-0.83756515
Weekly,2021-08-27,North America,-511906600,-8.63690158
Weekly,2021-08-27,Europe,-50652599.4600000009,0.86233289
Weekly,2021-08-27,Asia,-122626781.0300000012,-2.12932691
Weekly,2021-08-27,Other,-8817600,0.30087907
Weekly,2021-09-03,North America,-35487141.1000000015,-0.14109558
Weekly,2021-09-03,Europe,-6345660.9300000006,0.14085782
Weekly,2021-09-03,Asia,-150436722.150000006,-2.58632458
Weekly,2021-09-03,Other,1809827.52,-0.389339
Weekly,2021-09-10,North America,94522220.5700000077,1.32159056
Weekly,2021-09-10,Europe,87574134.549999997,0.1762024
Weekly,2021-09-10,Asia,-153224686.5500000119,-2.63718009
Weekly,2021-09-10,Other,7496393.5899999999,0.17881901
Weekly,2021-09-17,North America,253035400,4.1080971
Weekly,2021-09-17,Europe,-103059095.0400000066,-4.30799587
Weekly,2021-09-17,Asia,-29993261.1899999976,-0.52187762
Weekly,2021-09-17,Other,-618300,-0.06195433
Weekly,2021-09-24,North America,-402257217.9399999976,-7.22025412
Weekly,2021-09-24,Europe,-125072367.7600000054,-1.67461381
Weekly,2021-09-24,Asia,90936739.8599999994,1.57483644
Weekly,2021-09-24,Other,7024010,0.15479832
Weekly,2021-10-01,North America,-463037134,-7.20274249
Weekly,2021-10-01,Europe,-512937695.1000000238,-10.71656941
Weekly,2021-10-01,Asia,316259726.25,5.49951702
Weekly,2021-10-01,Other,-604120.48,0.13638537
Weekly,2021-10-08,North America,-214179653.2800000012,-3.63027781
Weekly,2021-10-08,Europe,-251058131.3899999857,-4.80990641
Weekly,2021-10-08,Asia,64766870.2199999988,1.13888501
Weekly,2021-10-08,Other,825490,-0.13727828
Weekly,2021-10-15,North America,-486188600,-8.38697768
Weekly,2021-10-15,Europe,-66128067.1100000069,-0.11465365
Weekly,2021-10-15,Asia,102488065.5600000024,1.7893556
Weekly,2021-10-15,Other,-25421910,-0.30665318
Weekly,2021-10-22,North America,-191926200,-3.47409313
Weekly,2021-10-22,Europe,-404455627.9300000072,-6.32165689
Weekly,2021-10-22,Asia,-35964675.9299999997,-0.64881409
Weekly,2021-10-22,Other,24042006.0100000016,0.23411189
Weekly,2021-10-29,North America,233473006.4199999869,2.92986059
Weekly,2021-10-29,Europe,29670992.9199999981,-0.67717133
Weekly,2021-10-29,Asia,-24644665.4800000004,-0.46606461
Weekly,2021-10-29,Other,14685548.0700000003,0.42165174
Weekly,2021-11-05,North America,-286884600,-5.19252359
Weekly,2021-11-05,Europe,-108959091.400000006,-1.2565486
Weekly,2021-11-05,Asia,-2705649.48,-0.0621491
Weekly,2021-11-05,Other,16427579.9999999981,0.38370775
Weekly,2021-11-12,North America,-3410200,-0.26097693
Weekly,2021-11-12,Europe,215888138.3300000131,1.70536013
Weekly,2021-11-12,Asia,-300905294.6100000143,-5.07202409
Weekly,2021-11-12,Other,8637410,-0.06426211
Weekly,2021-11-19,North America,612145800,10.00036536
Weekly,2021-11-19,Europe,15598803.5200000014,-1.86070688
Weekly,2021-11-19,Asia,-253291392.0699999928,-4.24541916
Weekly,2021-11-19,Other,16015160.0000000019,0.12633066
Weekly,2021-11-26,North America,482356300,7.87901704
Weekly,2021-11-26,Europe,33263858.5500000007,0.80551999
Weekly,2021-11-26,Asia,68141954.8400000036,1.17052672
Weekly,2021-11-26,Other,2365440,0.10566855
Weekly,2021-12-03,North America,-569499126.0599999428,-9.83413776
Weekly,2021-12-03,Europe,-53758059.8699999973,-0.22647438
Weekly,2021-12-03,Asia,424429224.25,7.20242112
Weekly,2021-12-03,Other,22434882.2699999996,0.0512291
Weekly,2021-12-10,North America,-141877700,-2.57655277
Weekly,2021-12-10,Europe,206765006.8300000131,3.25386709
Weekly,2021-12-10,Asia,357102958.7900000215,6.18753122
Weekly,2021-12-10,Other,-69458600,-0.84324506
Weekly,2021-12-17,North America,-317603451.4200000167,-5.81536804
Weekly,2021-12-17,Europe,269480849.0899999738,3.41420971
Weekly,2021-12-17,Asia,141878636.4100000262,2.4242978
Weekly,2021-12-17,Other,-19252300,-0.387163
Weekly,2021-12-24,North America,-411380300,-6.98563448
Weekly,2021-12-24,Europe,123344802.7199999988,4.29157051
Weekly,2021-12-24,Asia,-93468834.150000006,-1.60660003
Weekly,2021-12-24,Other,20753890,1.01961318
Weekly,2021-12-31,North America,171287017.8899999857,2.44657973
Weekly,2021-12-31,Europe,43260323.9699999988,-0.967204
Weekly,2021-12-31,Asia,-166742086.4600000083,-2.93093513
Weekly,2021-12-31,Other,-8739518.620000001,-0.79911669
Weekly,2022-01-07,North America,139562573.9300000072,2.54674754
Weekly,2022-01-07,Europe,220975586.5399999917,5.20442024
Weekly,2022-01-07,Asia,-186473147.7299999893,-3.22387371
Weekly,2022-01-07,Other,-1884500,0.07023225
Weekly,2022-01-14,North America,124716900,2.08134727
Weekly,2022-01-14,Europe,14663279.1999999993,0.53681332
Weekly,2022-01-14,Asia,-27363763.129999999,-0.47025948
Weekly,2022-01-14,Other,5187210,-0.19508549
Weekly,2022-01-21,North America,1940677500,33.04715349
Weekly,2022-01-21,Europe,-30510084.5599999987,-0.53645535
Weekly,2022-01-21,Asia,-189390168.3000000119,-3.23054367
Weekly,2022-01-21,Other,-5823736.5099999998,0.1377807
Weekly,2022-01-28,North America,453380200,7.4299282
Weekly,2022-01-28,Europe,50746605.1700000018,-2.76404467
Weekly,2022-01-28,Asia,-123253420.549999997,-2.08374099
Weekly,2022-01-28,Other,20429704.2100000009,0.11950598
Weekly,2022-02-04,North America,-200208260.1399999857,-3.84398255
Weekly,2022-02-04,Europe,317843576.6000000238,8.41752439
Weekly,2022-02-04,Asia,-63103030.5100000054,-0.99035262
Weekly,2022-02-04,Other,3037723.29,0.19657009
Weekly,2022-02-11,North America,784294700,13.35330004
Weekly,2022-02-11,Europe,310111960.4800000191,4.81551906
Weekly,2022-02-11,Asia,10031971.8899999987,0.15677156
Weekly,2022-02-11,Other,-5901600,0.05864769
Weekly,2022-02-18,North America,624563827.5099999905,10.14128713
Weekly,2022-02-18,Europe,496555574.8599999547,8.01790545
Weekly,2022-02-18,Asia,-365435911.3599999547,-6.07377823
Weekly,2022-02-18,Other,1250841.6899999999,-0.24880934
Weekly,2022-02-25,North America,185702000,2.92519064
Weekly,2022-02-25,Europe,399736741.6999999881,4.87528211
Weekly,2022-02-25,Asia,-78159069.0900000036,-1.26927934
Weekly,2022-02-25,Other,-3286700,0.0419699
Weekly,2022-03-04,North America,2445458639.6900000572,39.73260744
Weekly,2022-03-04,Europe,605421554.4300000668,8.38832896
Weekly,2022-03-04,Asia,47614440.4200000018,0.78612244
Weekly,2022-03-04,Other,17910288.9400000013,0.64098046
Weekly,2022-03-11,North America,1043707763.8400001526,15.93770384
Weekly,2022-03-11,Europe,2359457668.5699996948,34.04494406
Weekly,2022-03-11,Asia,136163119.9399999976,2.12174096
Weekly,2022-03-11,Other,47691300,0.35400362
Weekly,2022-03-18,North America,1472773310.0999999046,23.61580582
Weekly,2022-03-18,Europe,883749094.8600000143,15.79813635
Weekly,2022-03-18,Asia,-86350309.6099999994,-1.40754997
Weekly,2022-03-18,Other,-973271.48,0.31663154
Weekly,2022-03-25,North America,1194505233.0900001526,19.11962894
Weekly,2022-03-25,Europe,1356141873.1599998474,21.2990052
Weekly,2022-03-25,Asia,-8528197.3099999987,-0.1350014
Weekly,2022-03-25,Other,12353002,0.2410437
Weekly,2022-04-01,North America,430169492.6600000262,6.85678123
Weekly,2022-04-01,Europe,342508834.219999969,5.99210439
Weekly,2022-04-01,Asia,56186278.7700000033,0.87227791
Weekly,2022-04-01,Other,29674891.879999999,0.27135313
Weekly,2022-04-08,North America,91658152.900000006,1.36596245
Weekly,2022-04-08,Europe,606101122.0399999619,7.77464147
Weekly,2022-04-08,Asia,57910128.3700000048,0.91298736
Weekly,2022-04-08,Other,10371176.2899999991,0.35100486
Weekly,2022-04-15,North America,717541470.6000000238,11.1950162
Weekly,2022-04-15,Europe,524220240.3999999762,7.07587559
Weekly,2022-04-15,Asia,92222205.0400000066,1.46738807
Weekly,2022-04-15,Other,17827078.1000000015,0.13439792
Weekly,2022-04-22,North America,453600059.6000000238,6.82496908
Weekly,2022-04-22,Europe,647178727.0099999905,7.67211335
Weekly,2022-04-22,Asia,-2488665.3199999998,-0.0583164
Weekly,2022-04-22,Other,4624500,-0.16081912
Weekly,2022-04-29,North America,-240878317.7800000012,-4.30884992
Weekly,2022-04-29,Europe,-85776367.4299999923,-5.04356519
Weekly,2022-04-29,Asia,-175136250.6099999845,-3.09765935
